id,waterway,destination,name
relation/11092331,stream,,
relation/11092408,stream,,
relation/11092409,stream,,
relation/11111831,stream,,
relation/11111832,stream,,
relation/11111833,stream,,
relation/11111834,stream,,
relation/11111835,stream,,
relation/11111836,stream,,
relation/11126388,drain,太平洋,
relation/11126389,stream,太平洋,
relation/11126390,stream,太平洋,
relation/11126391,stream,太平洋,
relation/11126392,stream,太平洋,
relation/11126393,stream,太平洋,
relation/11126394,stream,太平洋,
relation/11126395,stream,太平洋,
relation/11126396,stream,太平洋,
relation/11126397,stream,太平洋,
relation/11126398,drain,太平洋,
relation/11222182,stream,太平洋,
relation/11232858,stream,台灣海峽,
relation/11232859,stream,台灣海峽,
relation/11232860,stream,台灣海峽,
relation/11263187,stream,,
relation/11263776,stream,,
relation/11263777,stream,,
relation/11265702,stream,,
relation/11341939,stream,,
relation/11663598,stream,,
relation/11663599,stream,半屏溪,
relation/11663600,stream,,
relation/11663601,stream,,
relation/11663602,stream,,
way/13978672,river,,泰崗溪
way/19792773,river,,
way/25937552,stream,,
way/27527310,stream,,楠梓溪
way/27527322,canal,,米粉寮大排水溝
way/27696487,river,,雙溪口溪
way/27696492,river,,大坑崁溪
way/27696515,river,,大堀溪
way/28193643,drain,,
way/28780804,drain,,五福圳
way/29197005,river,,鹿野溪
way/30488804,canal,,
way/35550291,stream,,磺溪
way/36550218,river,,磺港溪
way/36550287,river,,磺港溪
way/36550416,river,,磺港溪
way/36550587,river,,五分港溪
way/36550758,river,,磺港溪
way/39762297,stream,,
way/41951909,drain,,
way/48288742,canal,,有才寮大排水溝
way/48288767,canal,,有才寮大排水溝
way/61492427,river,,枇杷城排水溝
way/71928132,river,,寶珠溝
way/72990220,river,,五分港溪
way/72991055,ditch,,清水圳
way/72999608,river,,貴水二溪大排水溝
way/72999612,stream,,貴子坑溪
way/72999613,river,,貴水二溪大排水溝
way/75275723,river,,
way/75275728,river,,卓溪
way/75275730,river,,闊闊斯溪
way/75275731,river,,太平溪
way/76157036,river,,中港溪
way/79812758,stream,,
way/79941761,drain,,
way/80425858,stream,,
way/80425867,stream,,
way/81160496,canal,,幸福川
way/81239969,ditch,,
way/82436853,drain,,
way/85788354,river,,
way/87982485,canal,,五號船渠
way/88196479,stream,,貴子坑溪
way/88196484,drain,,貴子坑溪
way/88196490,drain,,貴子坑溪
way/88320009,river,,
way/88534865,ditch,,
way/88534905,ditch,,
way/89265776,drain,,大遼排水
way/89270823,river,,
way/89270830,stream,,麟洛溪
way/89677116,river,,太平溪
way/89677118,stream,,
way/89697509,drain,,
way/89697524,canal,,清水大排水溝
way/91237308,drain,,
way/91245434,river,,
way/91245435,river,,
way/91245438,canal,,南濱閘門
way/91416982,stream,,
way/91416988,stream,,花蓮溪
way/91417005,stream,,
way/91725042,river,,
way/91732474,river,,
way/91907185,drain,,
way/91907189,stream,,東門大排水
way/91907196,stream,,
way/91907198,stream,,
way/91907200,stream,,柯子湖溪
way/91907207,river,,
way/91907248,stream,,
way/91907252,stream,,
way/91907259,river,,那羅溪
way/91907275,stream,,
way/92031189,river,,
way/92031190,river,,
way/92031194,river,,
way/92031199,river,,
way/92037527,river,,
way/92037529,river,,
way/92375435,drain,,港南運河
way/92375441,stream,,港北溝
way/92375452,stream,,東門大排水
way/92375458,river,,
way/92375473,river,,
way/92375477,drain,,東門大排水
way/92376416,canal,,
way/92385592,canal,,
way/92385604,canal,,
way/92385611,canal,,
way/92643751,river,,
way/92643755,drain,,
way/92837365,stream,,
way/92837423,stream,,冷水坑溪
way/92837426,stream,,
way/93114905,stream,,
way/93523081,stream,,
way/93592282,stream,,
way/93714318,river,,荖溪
way/93732817,canal,,
way/93871917,drain,,
way/94231092,drain,,東門大排水
way/94508793,river,,茄苳溪
way/94687757,river,,
way/94687758,river,,
way/94881905,river,,麥巴來溪
way/94881909,stream,,
way/94885581,river,,霞喀羅溪
way/95401387,river,,
way/98229070,river,,南港溪
way/98229074,river,,南港溪
way/98229080,ditch,,
way/99192035,ditch,,
way/99527852,stream,,
way/100772264,river,,
way/100772271,river,,
way/100772276,river,,
way/100772279,river,,旱溪
way/100955691,river,,柳川
way/100955711,drain,,知高圳
way/100955714,river,,
way/100955721,river,,內新庄仔溪排水
way/100955725,river,,
way/100978358,drain,,八老爺排水線
way/100978360,stream,,鹿寮溪
way/100985506,ditch,,新營分線
way/100985507,drain,,新營分線
way/101158230,canal,,
way/101158247,drain,,同安厝排水
way/101158248,stream,,
way/101158255,river,,內新庄仔溪排水
way/101227881,drain,,
way/101227883,drain,,
way/101227885,ditch,,
way/101227887,stream,,
way/101227898,drain,,
way/101227902,drain,,南八老爺排水
way/101322652,canal,,山腳大排水
way/101322659,river,,鷺山坑溪
way/101322686,canal,,
way/101322700,canal,,梧棲大排
way/101930638,river,,中庄溪
way/102177851,river,,大埔排水溝
way/102177864,drain,,
way/102177866,drain,,大埔排水溝
way/102177868,drain,,大埔排水溝
way/102177869,canal,,石筍排水
way/102177870,canal,,
way/102180445,river,,
way/102180448,river,,
way/102181620,river,,
way/102181633,river,,
way/102181635,river,,
way/102181641,river,,
way/102181645,stream,,
way/102184800,river,,
way/102184818,river,,
way/102184821,river,,
way/102244748,drain,,鹽水港溪
way/102247969,drain,,
way/102247974,drain,,
way/102247980,drain,,
way/102247981,drain,,
way/102247983,drain,,
way/102268963,river,,鹽水港溪
way/102268967,canal,,鹽水港溪
way/102389058,ditch,,
way/102519111,canal,,
way/102539916,stream,,
way/102539920,stream,,
way/102658289,drain,,
way/102658290,stream,,
way/102716066,drain,,
way/102716069,drain,,
way/102716074,drain,,
way/102716078,ditch,,
way/102716082,drain,,山仔腳大排
way/102716092,drain,,
way/102940143,stream,,
way/103263017,ditch,,
way/103263018,ditch,,
way/103263019,ditch,,鹽水大排
way/103263020,ditch,,
way/103263021,ditch,,
way/103263022,ditch,,
way/103263482,ditch,,
way/103263488,ditch,,
way/103263490,ditch,,
way/103263492,ditch,,
way/103263493,ditch,,
way/103264067,stream,,鹽水大排水路
way/103264083,ditch,,
way/103306670,stream,,
way/103309087,canal,,
way/103309088,drain,,
way/103309090,drain,,
way/103309092,canal,,
way/103309093,drain,,
way/103309095,drain,,
way/103309099,drain,,
way/103309101,drain,,
way/103427024,stream,,
way/103427026,stream,,
way/103427030,stream,,
way/103427032,drain,,
way/103427033,drain,,
way/103427037,stream,,
way/103427041,drain,,後鎮大排水
way/103427045,stream,,
way/103540991,canal,,東大坑支線
way/103544847,stream,,
way/103652851,ditch,,
way/103765645,ditch,,東大溝
way/103767710,ditch,,王田圳
way/103775773,drain,,
way/103775778,drain,,
way/103775782,drain,,
way/103775785,drain,,
way/103775787,drain,,
way/103775788,drain,,
way/103775790,ditch,,
way/104117214,canal,,南勢溪
way/104367006,ditch,,
way/104632847,ditch,,
way/104632849,ditch,,
way/104632851,ditch,,
way/104632857,ditch,,
way/104632858,ditch,,
way/104632860,ditch,,
way/104632863,canal,,五結平行水路
way/104632864,ditch,,
way/104632865,ditch,,
way/104632866,ditch,,
way/104632872,ditch,,
way/104634600,canal,,
way/104658613,canal,,田尾排水
way/104702341,stream,,
way/104702344,canal,,福馬圳
way/104702352,canal,,福馬圳
way/104749327,stream,,
way/104749328,stream,,
way/104749330,stream,,
way/104749331,stream,,
way/104749332,stream,,
way/104749337,stream,,
way/104749339,canal,,
way/104749343,stream,,
way/104749344,stream,,
way/104778756,canal,,軟埤仔溪排水
way/104778758,canal,,
way/104778765,canal,,軟埤仔溪排水
way/104778772,river,,
way/104778792,canal,,軟埤仔溪排水
way/104822983,stream,,三塊厝水溝
way/104823017,stream,,
way/104823085,stream,,
way/104823111,stream,,
way/104823123,stream,,
way/104948739,drain,,后里圳第三排水
way/104948973,drain,,后里圳
way/104948974,drain,,后里圳
way/104948975,drain,,后里圳
way/104948976,drain,,后里圳
way/104948977,drain,,后里圳
way/104962875,canal,,
way/104962876,canal,,
way/105005746,canal,,
way/105013636,canal,,
way/105013641,canal,,
way/105013674,canal,,
way/105439219,drain,,中港大排
way/105439221,canal,,貴子坑溪
way/105439224,drain,,中港大排
way/105439232,drain,,中港大排
way/105459899,river,,大窠溪
way/105487633,drain,,
way/105487833,drain,,
way/105689010,drain,,
way/105689016,drain,,水湳排水幹線
way/105689025,drain,,
way/105689044,drain,,
way/105746018,ditch,,
way/105746020,canal,,
way/105746034,ditch,,
way/105778415,canal,,
way/105825213,drain,,
way/105825216,drain,,
way/105825218,drain,,
way/106213357,stream,,竹子湖溪
way/106373399,drain,,
way/106488990,ditch,,
way/106489001,ditch,,
way/106489009,ditch,,
way/106763854,river,,
way/106763862,ditch,,潭底溝
way/106763899,ditch,,潭底溝
way/106763917,ditch,,潭底溝
way/106763943,ditch,,潭底溝
way/107096224,stream,,內寮溪
way/107157287,stream,,阿士文溪
way/107157305,river,,枋山溪
way/107285492,stream,,
way/107573267,stream,,大智排水
way/107573269,stream,,大智排水
way/107573271,stream,,旱溪排水
way/108193025,drain,,
way/108193043,drain,,大洲排水線
way/108193047,drain,,
way/108193078,ditch,,
way/108193081,drain,,座駕排水線
way/108193096,drain,,座駕排水線
way/108208755,drain,,
way/108208763,stream,,無名溪
way/108318583,stream,,大智排水
way/108318590,stream,,大智排水
way/108318591,river,,綠川
way/108318593,stream,,大智排水
way/108467810,river,,綠川
way/108467811,river,,綠川
way/109734105,stream,,旱溪
way/109862589,canal,,桃園大圳
way/110097896,canal,,山子腳坑支線
way/110097934,canal,,番社腳坑支線
way/110418817,drain,,
way/110679526,river,,
way/110690110,stream,,
way/110880873,ditch,,
way/110975371,river,,老街溪
way/110975372,drain,,大坑坎幹線
way/110975375,drain,,龍南幹線
way/110976234,river,,老街溪
way/111178509,ditch,,
way/111812459,drain,,二八張溝
way/111812462,drain,,
way/111812464,drain,,
way/111986902,drain,,
way/112002642,drain,,
way/112002646,canal,,二八張溪
way/112003049,river,,
way/112004510,river,,
way/112004514,river,,
way/112004524,river,,
way/112004527,river,,
way/112004530,river,,
way/112004534,drain,,
way/112143238,drain,,
way/112376570,ditch,,田寮幹線
way/112376578,drain,,
way/112773643,stream,,
way/113805020,drain,,石門大圳埔頂支渠
way/113836218,drain,,
way/113836221,drain,,
way/113836237,canal,,
way/113836239,canal,,
way/113836241,drain,,
way/113836244,drain,,
way/113836245,canal,,
way/113836246,stream,,
way/113836250,drain,,
way/113836254,canal,,
way/113836305,canal,,
way/113836316,canal,,
way/114055095,stream,,
way/114425519,river,,
way/115311303,ditch,,
way/115373542,ditch,,
way/115435580,drain,,
way/115542205,canal,,
way/115599209,stream,,
way/115629883,drain,,
way/115779537,canal,,
way/115779549,ditch,,
way/115786655,stream,,汀甫圳
way/116298977,ditch,,
way/116828483,drain,,曹公圳新幹線
way/116828486,stream,,
way/117916592,stream,,柴頭港溪(排水線)
way/118078956,stream,,
way/118078960,stream,,
way/118078961,stream,,
way/118104838,ditch,,
way/118183522,drain,,
way/118183561,river,,
way/118183823,drain,,曹公圳(外護城河)
way/118291814,ditch,,
way/118294898,ditch,,下康樂排水
way/118294900,ditch,,
way/118416199,stream,,樹湖溪
way/118416217,ditch,,
way/118564690,canal,,番社排水
way/118564693,canal,,番社排水幹線
way/119016278,canal,,大竹排水溝
way/119033782,stream,,
way/119033784,stream,,
way/119033785,stream,,草山溪
way/119430585,drain,,曾文溪排水線
way/119430589,stream,,
way/121198530,canal,,月眉排水
way/121198531,drain,,
way/121204778,river,,
way/121204779,river,,北勢溪
way/121204780,river,,北勢溪
way/121252214,drain,,
way/121252216,canal,,
way/121254839,drain,,
way/121254840,drain,,水尾大排
way/121329221,drain,,
way/121329222,ditch,,
way/121329223,ditch,,
way/121329224,ditch,,
way/121329225,canal,,
way/121329226,ditch,,
way/121329227,ditch,,
way/121484296,canal,,王爺宮大排
way/121752081,river,,
way/121752281,river,,雷公埤溝
way/121796021,drain,,
way/121944129,stream,,
way/121944130,river,,
way/121997881,stream,,老社寮圳
way/122001832,ditch,,
way/122001833,stream,,竂灣溪
way/122001834,stream,,竂灣溪
way/122063467,stream,,西勢溪
way/122095297,drain,,
way/122095298,stream,,三股溪
way/122095300,canal,,
way/122150808,river,,秋水溪
way/122150809,drain,,
way/122150810,river,,萬年溪
way/122303901,stream,,鹿寮溪
way/122500024,canal,,
way/122500027,canal,,新庄大排水線
way/122500028,canal,,
way/123168931,drain,,麻豆大排
way/124988148,drain,,
way/124988150,ditch,,
way/125935065,ditch,,
way/126603873,drain,,
way/126832473,drain,,
way/127572996,stream,,
way/127572997,drain,,
way/129749887,stream,,普濟坑
way/131315106,drain,,
way/131663712,stream,,
way/131663713,canal,,龍頸溪排水
way/132317098,river,,大坑溪
way/132606459,stream,,
way/133370242,river,,
way/133530223,stream,,火燒寮溪
way/133530224,stream,,芊蓁林溪
way/135640786,stream,,
way/135694789,river,,崩山溪
way/135790653,drain,,養魚排水線
way/135790656,drain,,營後排水線
way/135790657,drain,,埤頭排水線
way/135790662,drain,,總爺排水線
way/135790663,drain,,北勢寮埤頭排水線
way/135850815,drain,,
way/135928058,river,,磺溪
way/135928059,river,,磺溪
way/135928060,river,,磺溪
way/135928061,river,,磺溪
way/135930841,drain,,嘉南大圳 麻豆支線
way/135961933,drain,,嘉南大圳 學甲分線
way/136122541,drain,,
way/136150100,drain,,
way/136150102,drain,,
way/136150104,drain,,
way/136150105,drain,,
way/136150106,drain,,
way/136288021,drain,,
way/136295451,drain,,
way/136383002,drain,,
way/136383003,drain,,嘉南大圳 太西分線 (古曾文溪河道 -1823)
way/136383007,drain,,子良廟排水線
way/136397328,drain,,
way/136456022,drain,,嘉南大圳 番仔田別線
way/136491405,stream,,
way/136859028,drain,,嘉南大圳 漚汪分線
